hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=615, fecha=2024-11-25, monto=1500, tipo='invalid'}","Transaccion 615 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=616, fecha=2024-08-03, monto=500, tipo='invalid'}","Transaccion 616 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=617, fecha=2024-09-17, monto=-200, tipo='invalid'}","Transaccion 617 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"610,2024-13-01,,debito","Parsing error at line: 611 in resource=[class path resource [data/transacciones.csv]], input=[610,2024-13-01,,debito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=622, fecha=2024-07-08, monto=700, tipo='invalid'}","Transaccion 622 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=625, fecha=2024-05-15, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=625, fecha=2024-05-15, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=626, fecha=2024-04-12, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=626, fecha=2024-04-12, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=628, fecha=2024-06-28, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=628, fecha=2024-06-28, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=629, fecha=2024-12-26, monto=-200, tipo='invalid'}","Transaccion 629 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=630, fecha=2024-10-20, monto=1500, tipo='desconocido'}","Transaccion 630 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=632, fecha=2024-02-11, monto=800, tipo='invalid'}","Transaccion 632 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=634, fecha=2024-06-15, monto=1500, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=634, fecha=2024-06-15, monto=1500, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=637, fecha=2024-07-01, monto=700, tipo='desconocido'}","Transaccion 637 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=638, fecha=2024-11-20, monto=-200, tipo='invalid'}","Transaccion 638 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"635,2024-13-01,1500,credito","Parsing error at line: 636 in resource=[class path resource [data/transacciones.csv]], input=[635,2024-13-01,1500,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=643, fecha=2024-06-27, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=643, fecha=2024-06-27, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=644, fecha=2024-05-18, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=644, fecha=2024-05-18, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=645, fecha=2024-08-26, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=645, fecha=2024-08-26, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=648, fecha=2024-02-21, monto=700, tipo='invalid'}","Transaccion 648 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"651,2024-13-01,,invalid","Parsing error at line: 652 in resource=[class path resource [data/transacciones.csv]], input=[651,2024-13-01,,invalid]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=657, fecha=2024-04-30, monto=1000, tipo='invalid'}","Transaccion 657 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=658, fecha=2024-10-14, monto=1200, tipo='invalid'}","Transaccion 658 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=660, fecha=2024-07-17, monto=-200, tipo='invalid'}","Transaccion 660 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=663, fecha=2024-02-25, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=663, fecha=2024-02-25, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=664, fecha=2024-02-17, monto=800, tipo='desconocido'}","Transaccion 664 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=665, fecha=2024-04-13, monto=800, tipo='invalid'}","Transaccion 665 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=666, fecha=2024-04-25, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=666, fecha=2024-04-25, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=668, fecha=2024-02-21, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=668, fecha=2024-02-21, monto=null, tipo='credito'}"
