hilo,fase,tipoError,item,error
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=951, fecha=2024-06-07, monto=3000, tipo='invalid'}","Transaccion 951 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=954, fecha=2024-02-10, monto=1000, tipo='invalid'}","Transaccion 954 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=956, fecha=2024-12-01, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=956, fecha=2024-12-01, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=957, fecha=2024-12-30, monto=700, tipo='invalid'}","Transaccion 957 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=959, fecha=2024-06-25, monto=-200, tipo='invalid'}","Transaccion 959 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=960, fecha=2024-03-29, monto=-200, tipo='invalid'}","Transaccion 960 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=961, fecha=2024-10-20, monto=-200, tipo='invalid'}","Transaccion 961 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=965, fecha=2024-08-12, monto=3000, tipo='invalid'}","Transaccion 965 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=969, fecha=2024-04-15, monto=3000, tipo='invalid'}","Transaccion 969 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=970, fecha=2024-02-14, monto=3000, tipo='invalid'}","Transaccion 970 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=972, fecha=2024-12-03, monto=1000, tipo='invalid'}","Transaccion 972 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=975, fecha=2024-04-07, monto=1200, tipo='desconocido'}","Transaccion 975 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=976, fecha=2024-02-09, monto=800, tipo='invalid'}","Transaccion 976 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=977, fecha=2024-05-21, monto=3000, tipo='invalid'}","Transaccion 977 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=978, fecha=2024-04-08, monto=1500, tipo='invalid'}","Transaccion 978 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"973,2024-13-01,,debito","Parsing error at line: 974 in resource=[class path resource [data/transacciones.csv]], input=[973,2024-13-01,,debito]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=980, fecha=2024-06-22, monto=700, tipo='invalid'}","Transaccion 980 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=982, fecha=2024-06-08, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=982, fecha=2024-06-08, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=983, fecha=2024-05-23, monto=1500, tipo='invalid'}","Transaccion 983 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=984, fecha=2024-05-07, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=984, fecha=2024-05-07, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=986, fecha=2024-05-13, monto=700, tipo='invalid'}","Transaccion 986 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=987, fecha=2024-10-13, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=987, fecha=2024-10-13, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=988, fecha=2024-12-11, monto=1200, tipo='invalid'}","Transaccion 988 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=994, fecha=2024-06-09, monto=700, tipo='invalid'}","Transaccion 994 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=997, fecha=2024-06-14, monto=-200, tipo='invalid'}","Transaccion 997 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=998, fecha=2024-01-14, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=998, fecha=2024-01-14, monto=null, tipo='invalid'}"
taskExecutor-3,READ,FlatFileParseException,"993,2024-13-01,700,invalid","Parsing error at line: 994 in resource=[class path resource [data/transacciones.csv]], input=[993,2024-13-01,700,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=1000, fecha=2024-12-30, monto=1500, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=1000, fecha=2024-12-30, monto=1500, tipo='credito'}"
