hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=534, fecha=2024-05-15, monto=3000, tipo='invalid'}","Transaccion 534 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=221, fecha=2024-06-19, monto=1200, tipo='invalid'}","Transaccion 221 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=858, fecha=2024-11-12, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=858, fecha=2024-11-12, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=225, fecha=2024-04-01, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=225, fecha=2024-04-01, monto=null, tipo='desconocido'}"
taskExecutor-2,READ,FlatFileParseException,"525,2024-13-01,700,invalid","Parsing error at line: 526 in resource=[class path resource [data/transacciones.csv]], input=[525,2024-13-01,700,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=228, fecha=2024-07-12, monto=1500, tipo='invalid'}","Transaccion 228 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=860, fecha=2024-02-08, monto=-200, tipo='invalid'}","Transaccion 860 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=535, fecha=2024-10-19, monto=1000, tipo='desconocido'}","Transaccion 535 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=229, fecha=2024-10-22, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=229, fecha=2024-10-22, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=537, fecha=2024-08-25, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=537, fecha=2024-08-25, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=862, fecha=2024-07-24, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=862, fecha=2024-07-24, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=542, fecha=2024-01-07, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=542, fecha=2024-01-07, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=230, fecha=2024-01-13, monto=-100, tipo='invalid'}","Transaccion 230 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"543,2024-13-01,1500,invalid","Parsing error at line: 544 in resource=[class path resource [data/transacciones.csv]], input=[543,2024-13-01,1500,invalid]"
taskExecutor-3,READ,FlatFileParseException,"852,2024-13-01,1000,invalid","Parsing error at line: 853 in resource=[class path resource [data/transacciones.csv]], input=[852,2024-13-01,1000,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=231, fecha=2024-12-25, monto=0, tipo='invalid'}","Transaccion 231 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=549, fecha=2024-11-05, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=549, fecha=2024-11-05, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=867, fecha=2024-03-12, monto=-200, tipo='invalid'}","Transaccion 867 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=232, fecha=2024-02-04, monto=1500, tipo='invalid'}","Transaccion 232 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=868, fecha=2024-11-20, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=868, fecha=2024-11-20, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=550, fecha=2024-05-25, monto=800, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=550, fecha=2024-05-25, monto=800, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=870, fecha=2024-06-23, monto=1200, tipo='desconocido'}","Transaccion 870 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=235, fecha=2024-04-07, monto=800, tipo='invalid'}","Transaccion 235 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=873, fecha=2024-12-23, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=873, fecha=2024-12-23, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=551, fecha=2024-03-11, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=551, fecha=2024-03-11, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=242, fecha=2024-07-24, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=242, fecha=2024-07-24, monto=null, tipo='credito'}"
taskExecutor-3,READ,FlatFileParseException,"863,2024-13-01,-200,invalid","Parsing error at line: 864 in resource=[class path resource [data/transacciones.csv]], input=[863,2024-13-01,-200,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=244, fecha=2024-07-23, monto=3000, tipo='desconocido'}","Transaccion 244 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=552, fecha=2024-06-01, monto=800, tipo='invalid'}","Transaccion 552 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=874, fecha=2024-12-20, monto=-200, tipo='invalid'}","Transaccion 874 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=247, fecha=2024-05-13, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=247, fecha=2024-05-13, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=875, fecha=2024-09-01, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=875, fecha=2024-09-01, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=553, fecha=2024-10-16, monto=1500, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=553, fecha=2024-10-16, monto=1500, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=877, fecha=2024-03-19, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=877, fecha=2024-03-19, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=248, fecha=2024-12-10, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=248, fecha=2024-12-10, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=557, fecha=2024-09-06, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=557, fecha=2024-09-06, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=878, fecha=2024-01-08, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=878, fecha=2024-01-08, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=558, fecha=2024-10-21, monto=700, tipo='invalid'}","Transaccion 558 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=249, fecha=2024-06-19, monto=1200, tipo='invalid'}","Transaccion 249 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=559, fecha=2024-12-26, monto=-200, tipo='desconocido'}","Transaccion 559 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=561, fecha=2024-01-05, monto=1500, tipo='invalid'}","Transaccion 561 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=879, fecha=2024-07-05, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=879, fecha=2024-07-05, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=562, fecha=2024-01-19, monto=800, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=562, fecha=2024-01-19, monto=800, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=253, fecha=2024-09-02, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=253, fecha=2024-09-02, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=565, fecha=2024-11-11, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=565, fecha=2024-11-11, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=881, fecha=2024-11-06, monto=-100, tipo='invalid'}","Transaccion 881 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"560,2024-13-01,-200,credito","Parsing error at line: 561 in resource=[class path resource [data/transacciones.csv]], input=[560,2024-13-01,-200,credito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=254, fecha=2024-10-26, monto=1200, tipo='invalid'}","Transaccion 254 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=882, fecha=2024-07-08, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=882, fecha=2024-07-08, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=258, fecha=2024-01-06, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=258, fecha=2024-01-06, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=569, fecha=2024-06-05, monto=1200, tipo='desconocido'}","Transaccion 569 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=259, fecha=2024-05-04, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=259, fecha=2024-05-04, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=883, fecha=2024-04-03, monto=-200, tipo='invalid'}","Transaccion 883 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=260, fecha=2024-03-23, monto=3000, tipo='desconocido'}","Transaccion 260 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=570, fecha=2024-03-20, monto=1200, tipo='desconocido'}","Transaccion 570 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=888, fecha=2024-12-25, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=888, fecha=2024-12-25, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=262, fecha=2024-09-02, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=262, fecha=2024-09-02, monto=null, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=573, fecha=2024-06-29, monto=1200, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=573, fecha=2024-06-29, monto=1200, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=263, fecha=2024-07-02, monto=3000, tipo='invalid'}","Transaccion 263 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=891, fecha=2024-12-24, monto=3000, tipo='invalid'}","Transaccion 891 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=266, fecha=2024-11-02, monto=-200, tipo='invalid'}","Transaccion 266 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=576, fecha=2024-04-11, monto=1000, tipo='invalid'}","Transaccion 576 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=267, fecha=2024-04-06, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=267, fecha=2024-04-06, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=893, fecha=2024-11-06, monto=1000, tipo='invalid'}","Transaccion 893 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=578, fecha=2024-12-05, monto=-200, tipo='invalid'}","Transaccion 578 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=269, fecha=2024-07-27, monto=1200, tipo='desconocido'}","Transaccion 269 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=894, fecha=2024-10-30, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=894, fecha=2024-10-30, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=579, fecha=2024-05-01, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=579, fecha=2024-05-01, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=901, fecha=2024-06-22, monto=-200, tipo='invalid'}","Transaccion 901 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=271, fecha=2024-03-18, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=271, fecha=2024-03-18, monto=null, tipo='desconocido'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=902, fecha=2024-01-30, monto=1200, tipo='invalid'}","Transaccion 902 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=580, fecha=2024-11-28, monto=700, tipo='invalid'}","Transaccion 580 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"896,2024-13-01,1500,debito","Parsing error at line: 897 in resource=[class path resource [data/transacciones.csv]], input=[896,2024-13-01,1500,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=272, fecha=2024-09-04, monto=3000, tipo='invalid'}","Transaccion 272 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"264,2024-13-01,1500,invalid","Parsing error at line: 265 in resource=[class path resource [data/transacciones.csv]], input=[264,2024-13-01,1500,invalid]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=582, fecha=2024-03-20, monto=1500, tipo='invalid'}","Transaccion 582 con tipo no valido: invalid"
taskExecutor-1,READ,FlatFileParseException,"270,2024-13-01,1200,invalid","Parsing error at line: 271 in resource=[class path resource [data/transacciones.csv]], input=[270,2024-13-01,1200,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=906, fecha=2024-01-19, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=906, fecha=2024-01-19, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=910, fecha=2024-08-08, monto=3000, tipo='invalid'}","Transaccion 910 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=913, fecha=2024-04-06, monto=500, tipo='invalid'}","Transaccion 913 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=583, fecha=2024-02-22, monto=3000, tipo='invalid'}","Transaccion 583 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=915, fecha=2024-01-21, monto=-200, tipo='invalid'}","Transaccion 915 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=273, fecha=2024-04-26, monto=1000, tipo='invalid'}","Transaccion 273 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"909,2024-13-01,800,credito","Parsing error at line: 910 in resource=[class path resource [data/transacciones.csv]], input=[909,2024-13-01,800,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=584, fecha=2024-01-09, monto=700, tipo='invalid'}","Transaccion 584 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=279, fecha=2024-02-24, monto=800, tipo='invalid'}","Transaccion 279 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=594, fecha=2024-12-17, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=594, fecha=2024-12-17, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=916, fecha=2024-12-24, monto=700, tipo='invalid'}","Transaccion 916 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=596, fecha=2024-09-27, monto=700, tipo='invalid'}","Transaccion 596 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=282, fecha=2024-08-08, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=282, fecha=2024-08-08, monto=null, tipo='debito'}"
taskExecutor-2,READ,FlatFileParseException,"595,2024-13-01,1000,debito","Parsing error at line: 596 in resource=[class path resource [data/transacciones.csv]], input=[595,2024-13-01,1000,debito]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=918, fecha=2024-01-22, monto=-200, tipo='invalid'}","Transaccion 918 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=284, fecha=2024-07-25, monto=1500, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=284, fecha=2024-07-25, monto=1500, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=598, fecha=2024-04-06, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=598, fecha=2024-04-06, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=921, fecha=2024-09-24, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=921, fecha=2024-09-24, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=600, fecha=2024-02-09, monto=1500, tipo='invalid'}","Transaccion 600 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=285, fecha=2024-12-13, monto=1500, tipo='desconocido'}","Transaccion 285 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=601, fecha=2024-11-16, monto=1200, tipo='invalid'}","Transaccion 601 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=923, fecha=2024-12-20, monto=null, tipo='desconocido'}","Transaccion incompleta: Transaccion{id=923, fecha=2024-12-20, monto=null, tipo='desconocido'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=605, fecha=2024-07-30, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=605, fecha=2024-07-30, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=291, fecha=2024-04-17, monto=1000, tipo='invalid'}","Transaccion 291 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=606, fecha=2024-05-16, monto=1000, tipo='desconocido'}","Transaccion 606 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=924, fecha=2024-10-30, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=924, fecha=2024-10-30, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=293, fecha=2024-10-18, monto=1500, tipo='invalid'}","Transaccion 293 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"599,2024-13-01,700,debito","Parsing error at line: 600 in resource=[class path resource [data/transacciones.csv]], input=[599,2024-13-01,700,debito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=294, fecha=2024-07-01, monto=700, tipo='desconocido'}","Transaccion 294 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=925, fecha=2024-11-04, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=925, fecha=2024-11-04, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=295, fecha=2024-06-12, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=295, fecha=2024-06-12, monto=null, tipo='invalid'}"
taskExecutor-2,READ,FlatFileParseException,"603,2024-13-01,-200,credito","Parsing error at line: 604 in resource=[class path resource [data/transacciones.csv]], input=[603,2024-13-01,-200,credito]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=296, fecha=2024-12-09, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=296, fecha=2024-12-09, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=926, fecha=2024-01-23, monto=700, tipo='invalid'}","Transaccion 926 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=611, fecha=2024-11-24, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=611, fecha=2024-11-24, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=297, fecha=2024-08-19, monto=1000, tipo='desconocido'}","Transaccion 297 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=614, fecha=2024-01-05, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=614, fecha=2024-01-05, monto=null, tipo='debito'}"
taskExecutor-3,READ,FlatFileParseException,"917,2024-13-01,800,credito","Parsing error at line: 918 in resource=[class path resource [data/transacciones.csv]], input=[917,2024-13-01,800,credito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=615, fecha=2024-11-25, monto=1500, tipo='invalid'}","Transaccion 615 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=299, fecha=2024-10-10, monto=700, tipo='invalid'}","Transaccion 299 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=928, fecha=2024-04-14, monto=1500, tipo='invalid'}","Transaccion 928 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=616, fecha=2024-08-03, monto=500, tipo='invalid'}","Transaccion 616 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=931, fecha=2024-12-08, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=931, fecha=2024-12-08, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=300, fecha=2024-03-28, monto=1500, tipo='invalid'}","Transaccion 300 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=933, fecha=2024-08-01, monto=-200, tipo='invalid'}","Transaccion 933 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=617, fecha=2024-09-17, monto=-200, tipo='invalid'}","Transaccion 617 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=934, fecha=2024-08-02, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=934, fecha=2024-08-02, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=302, fecha=2024-10-16, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=302, fecha=2024-10-16, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=935, fecha=2024-08-26, monto=1000, tipo='invalid'}","Transaccion 935 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"610,2024-13-01,,debito","Parsing error at line: 611 in resource=[class path resource [data/transacciones.csv]], input=[610,2024-13-01,,debito]"
taskExecutor-3,READ,FlatFileParseException,"927,2024-13-01,,credito","Parsing error at line: 928 in resource=[class path resource [data/transacciones.csv]], input=[927,2024-13-01,,credito]"
taskExecutor-1,READ,FlatFileParseException,"298,2024-13-01,700,debito","Parsing error at line: 299 in resource=[class path resource [data/transacciones.csv]], input=[298,2024-13-01,700,debito]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=938, fecha=2024-10-08, monto=800, tipo='invalid'}","Transaccion 938 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=622, fecha=2024-07-08, monto=700, tipo='invalid'}","Transaccion 622 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=304, fecha=2024-03-03, monto=1000, tipo='invalid'}","Transaccion 304 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=941, fecha=2024-01-14, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=941, fecha=2024-01-14, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=305, fecha=2024-10-18, monto=700, tipo='invalid'}","Transaccion 305 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=625, fecha=2024-05-15, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=625, fecha=2024-05-15, monto=null, tipo='debito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=306, fecha=2024-07-08, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=306, fecha=2024-07-08, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=944, fecha=2024-07-20, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=944, fecha=2024-07-20, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=307, fecha=2024-01-02, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=307, fecha=2024-01-02, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=626, fecha=2024-04-12, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=626, fecha=2024-04-12, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=949, fecha=2024-09-15, monto=1000, tipo='desconocido'}","Transaccion 949 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=310, fecha=2024-12-14, monto=1000, tipo='invalid'}","Transaccion 310 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=950, fecha=2024-10-14, monto=1000, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=950, fecha=2024-10-14, monto=1000, tipo='debito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=628, fecha=2024-06-28, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=628, fecha=2024-06-28, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=951, fecha=2024-06-07, monto=3000, tipo='invalid'}","Transaccion 951 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=312, fecha=2024-06-24, monto=1200, tipo='desconocido'}","Transaccion 312 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=954, fecha=2024-02-10, monto=1000, tipo='invalid'}","Transaccion 954 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=629, fecha=2024-12-26, monto=-200, tipo='invalid'}","Transaccion 629 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=956, fecha=2024-12-01, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=956, fecha=2024-12-01, monto=null, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=313, fecha=2024-10-16, monto=-200, tipo='invalid'}","Transaccion 313 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=957, fecha=2024-12-30, monto=700, tipo='invalid'}","Transaccion 957 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=630, fecha=2024-10-20, monto=1500, tipo='desconocido'}","Transaccion 630 con tipo no valido: desconocido"
