hilo,fase,tipoError,item,error
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=141, nombre='Alice Brown', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=141, nombre='Alice Brown', tipo='prestamo', saldo=8000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Charlie Green', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Charlie Green', tipo='prestamo', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=128, nombre='Diana Prince', tipo='ahorro', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=128, nombre='Diana Prince', tipo='ahorro', saldo=8000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='Alice Brown', tipo='hipoteca', saldo=null}","Cuenta 117 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 129 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=133, nombre='John Doe', tipo='-1', saldo=7000}","Cuenta 133 con edad invalida: 150"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Jane Smith', tipo='prestamo', saldo=null}","Cuenta 113 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Alice Brown', tipo='hipoteca', saldo=null}","Cuenta 123 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Alice Brown', tipo='ahorro', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=129, nombre='Alice Brown', tipo='ahorro', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='Diana Prince', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=116, nombre='Diana Prince', tipo='ahorro', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=135, nombre='Alice Brown', tipo='-1', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=135, nombre='Alice Brown', tipo='-1', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=5000}","Cuenta duplicada: CuentaInteres{cuentaId=123, nombre='Bob Johnson', tipo='ahorro', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=139, nombre='Charlie Green', tipo='-1', saldo=null}","Cuenta 139 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Steve Rogers', tipo='prestamo', saldo=null}","Cuenta 114 con saldo no positivo"
