hilo,fase,tipoError,item,error
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=129, nombre='Jane Smith', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=118, nombre='John Doe', tipo='hipoteca', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=118, nombre='John Doe', tipo='hipoteca', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=104, nombre='Jane Smith', tipo='unknown', saldo=null}","Cuenta 104 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=130, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 130 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='Jane Smith', tipo='ahorro', saldo=null}","Cuenta 120 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=119, nombre='Unknown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=119, nombre='Unknown', tipo='ahorro', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 125 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Diana Prince', tipo='-1', saldo=7000}","Cuenta 140 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='Unknown', tipo='prestamo', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=138, nombre='Unknown', tipo='prestamo', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=139, nombre='Jane Smith', tipo='-1', saldo=null}","Cuenta 139 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 109 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='Bob Johnson', tipo='ahorro', saldo=null}","Cuenta 140 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Diana Prince', tipo='-1', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=137, nombre='Diana Prince', tipo='-1', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=133, nombre='Steve Rogers', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=133, nombre='Steve Rogers', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='John Doe', tipo='prestamo', saldo=8000}","Cuenta 127 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='Bob Johnson', tipo='prestamo', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=116, nombre='Bob Johnson', tipo='prestamo', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Jane Smith', tipo='hipoteca', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=107, nombre='Jane Smith', tipo='hipoteca', saldo=null}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=117, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 117 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=118, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 118 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Alice Brown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=129, nombre='Alice Brown', tipo='ahorro', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='Charlie Green', tipo='ahorro', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=116, nombre='Charlie Green', tipo='ahorro', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Diana Prince', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=107, nombre='Diana Prince', tipo='-1', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=136, nombre='Alice Brown', tipo='-1', saldo=null}","Cuenta 136 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='Charlie Green', tipo='hipoteca', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=138, nombre='Charlie Green', tipo='hipoteca', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=149, nombre='Alice Brown', tipo='prestamo', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=149, nombre='Alice Brown', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Bob Johnson', tipo='ahorro', saldo=7000}","Cuenta duplicada: CuentaInteres{cuentaId=148, nombre='Bob Johnson', tipo='ahorro', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=109, nombre='Diana Prince', tipo='ahorro', saldo=null}","Cuenta 109 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Steve Rogers', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=107, nombre='Steve Rogers', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='John Doe', tipo='prestamo', saldo=8000}","Cuenta duplicada: CuentaInteres{cuentaId=113, nombre='John Doe', tipo='prestamo', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Alice Brown', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=114, nombre='Alice Brown', tipo='ahorro', saldo=5000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=127, nombre='Alice Brown', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=127, nombre='Alice Brown', tipo='-1', saldo=null}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='John Doe', tipo='-1', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=116, nombre='John Doe', tipo='-1', saldo=10000}"
